gene_name	sample	cnval	status
Nsd1	MD7032c	-4.32192809488736	Deletion
Nsd1	MD7032a	-1	Loss
Nsd1	MD7035c	-1	Loss
Nsd1	MD7035d	-1	Loss
Nsd1	MD7035e	-1	Loss
Nsd1	MD7040c	-1	Loss
Nsd1	MD7038d	-1	Loss
Nsd1	MD7031d	-4.32192809488736	Deletion
Nsd1	MD7030a	-4.32192809488736	Deletion
Nsd1	MD7035a	-4.32192809488736	Deletion
Nsd1	MD7031f	-1	Loss
Nsd1	MD7031c	-4.32192809488736	Deletion
Nsd1	MD7033a	-1	Loss
Nsd1	MD7039a	-1	Loss
Nsd1	MD7040a	-4.32192809488736	Deletion
Nsd1	MD7031e	-1	Loss
Nsd1	MD7031a	-4.32192809488736	Deletion
Nsd1	MD7034a	-1	Loss
Nsd1	MD7037c	-1	Loss
Nsd1	MD7037a	-1	Loss
Nsd2	MD7031a	-1	Loss
Numbl	MD7032c	-1	Loss
Nup153	MD7038c	-1	Loss
Nup153	MD7036a	-1	Loss
Nup153	MD7031a	-4.32192809488736	Deletion
Nup153	MD7031e	-1	Loss
Nup153	MD7040a	-1	Loss
Nup153	MD7031c	-1	Loss
Nup153	MD7033a	-1	Loss
Nup153	MD7031d	-1	Loss
Nup153	MD7034a	-1	Loss
Nup153	MD7035d	-1	Loss
Nup153	MD7035e	-1	Loss
Nup153	MD7040c	-1	Loss
Nup153	MD7035a	-1	Loss
Nup153	MD7035c	-1	Loss
Nup153	MD7032a	-1	Loss
Nup153	MD7032c	-1	Loss
Nup153	MD7038d	-1	Loss
Nup153	MD7029a	-1	Loss
Nup153	MD7030a	-1	Loss
Nup153	MD7037a	-1	Loss
Nup153	MD7037c	-1	Loss
Nup153	MD7039a	-1	Loss
Nup93	MD7031a	-1	Loss
Nup93	MD7030a	-1	Loss
Pax5	MD7037a	-1	Loss
Pcnt	MD7031a	-1	Loss
Pcnt	MD7037a	-1	Loss
Pcnt	MD7032c	-1	Loss
Pcnt	MD7034a	-1	Loss
Pde3a	MD7031a	-1	Loss
Peg3	MD7032c	-1	Loss
Phrf1	MD7032c	-1	Loss
Pik3r1	MD7030a	-1	Loss
Pik3r1	MD7029a	-1	Loss
Pik3r1	MD7035a	-1	Loss
Pik3r1	MD7035c	-1	Loss
Pik3r1	MD7035d	-1	Loss
Pik3r1	MD7035e	-1	Loss
Pik3r1	MD7038c	-1	Loss
Pik3r1	MD7038d	-1	Loss
Pik3r1	MD7040c	-1	Loss
Pik3r1	MD7032a	-1	Loss
Pik3r1	MD7032c	-1	Loss
Pik3r1	MD7033a	-1	Loss
Pik3r1	MD7040a	-1	Loss
Pik3r1	MD7031c	-1	Loss
Pik3r1	MD7031d	-1	Loss
Pik3r1	MD7031e	-1	Loss
Pik3r1	MD7039a	-1	Loss
Pik3r1	MD7031a	-4.32192809488736	Deletion
Pik3r1	MD7034a	-1	Loss
Pik3r1	MD7037a	-1	Loss
Pik3r1	MD7036a	-1	Loss
Pik3r1	MD7037c	-1	Loss
Pim1	MD7035e	-1	Loss
Pole	MD7040a	-1	Loss
Pole	MD7032c	-1	Loss
Pole	MD7031a	-1	Loss
Polq	MD7031a	-1	Loss
Polq	MD7040c	-1	Loss
Pot1a	MD7031a	-1	Loss
Pou2f2	MD7032c	-1	Loss
Pou2f2	MD7037a	-1	Loss
Pou2f2	MD7038d	-1	Loss
Pou2f2	MD7035d	-1	Loss
Ppm1f	MD7031a	-1	Loss
Ppp2r1a	MD7035e	-1	Loss
Prdm1	MD7031a	-1	Loss
Prdm2	MD7032c	-1	Loss
Prdm2	MD7031a	-1	Loss
Prex1	MD7035d	-1.44064269829579	Loss
Prex1	MD7035e	-1.44064269829579	Loss
Prkd2	MD7032c	-1	Loss
Prss50	MD7040a	2.16992500144231	Amplification
Prss50	MD7032c	-4.32192809488736	Deletion
Ptch1	MD7030a	-1	Loss
Ptch1	MD7029a	-1	Loss
Ptch1	MD7035a	-1	Loss
Ptch1	MD7035c	-1	Loss
Ptch1	MD7035d	-1	Loss
Ptch1	MD7035e	-1	Loss
Ptch1	MD7038c	-1	Loss
Ptch1	MD7038d	-1	Loss
Ptch1	MD7040c	-1	Loss
Ptch1	MD7037a	-1	Loss
Ptch1	MD7037c	-1	Loss
Ptch1	MD7036a	-1	Loss
Ptch1	MD7040a	-1	Loss
Ptch1	MD7032a	-1	Loss
Ptch1	MD7032c	-1	Loss
Ptch1	MD7033a	-1	Loss
Ptch1	MD7034a	-1	Loss
Ptch1	MD7031c	-1	Loss
Ptch1	MD7031d	-1	Loss
Ptch1	MD7031e	-1	Loss
Ptch1	MD7039a	-1	Loss
Ptch1	MD7031a	-4.32192809488736	Deletion
Ptpn11	MD7032c	-1	Loss
Ptpn11	MD7037a	-1	Loss
Ptpn11	MD7031a	-1	Loss
Ptpn14	MD7037a	-1	Loss
Rac1	MD7032c	-1	Loss
Rac1	MD7031a	-1	Loss
Rad54b	MD7035d	-1	Loss
Rad54b	MD7031a	-1	Loss
Ranbp2	MD7031a	-1	Loss
Rars2	MD7035d	-1	Loss
Rars2	MD7031a	-1	Loss
Rasa1	MD7030a	-1	Loss
Rasa1	MD7029a	-1	Loss
Rasa1	MD7035a	-1	Loss
Rasa1	MD7035c	-1	Loss
Rasa1	MD7035d	-1	Loss
Rasa1	MD7035e	-1	Loss
Rasa1	MD7038c	-1	Loss
Rasa1	MD7038d	-1	Loss
Rasa1	MD7040c	-1	Loss
Rasa1	MD7032a	-1	Loss
Rasa1	MD7032c	-1	Loss
Rasa1	MD7033a	-1	Loss
Rasa1	MD7040a	-1	Loss
Rasa1	MD7031c	-1	Loss
Rasa1	MD7031d	-1	Loss
Rasa1	MD7031e	-1	Loss
Rasa1	MD7039a	-1	Loss
Rasa1	MD7031a	-4.32192809488736	Deletion
Rasa1	MD7034a	-1	Loss
Rasa1	MD7037c	-1	Loss
Rasa1	MD7037a	-1	Loss
Rasa1	MD7036a	-1	Loss
Recql4	MD7032c	-1	Loss
Recql4	MD7031a	-1	Loss
Recql4	MD7031c	-1	Loss
Recql4	MD7031e	-1	Loss
Recql5	MD7033a	-1	Loss
Recql5	MD7030a	-1	Loss
Recql5	MD7032c	-1	Loss
Recql5	MD7032a	-1	Loss
Recql5	MD7037a	-1	Loss
Recql5	MD7040a	-1	Loss
Recql5	MD7031f	-1	Loss
Recql5	MD7039a	-1	Loss
Recql5	MD7035d	-1	Loss
Recql5	MD7035e	-1	Loss
Recql5	MD7040c	-1	Loss
Recql5	MD7031a	-1	Loss
Recql5	MD7031c	-1	Loss
Recql5	MD7031d	-1	Loss
Recql5	MD7031e	-1	Loss
Recql5	MD7034a	-1	Loss
Reln	MD7031a	-1	Loss
Ret	MD7031a	-1	Loss
Rev3l	MD7031a	-1	Loss
Rhoa	MD7032c	-1	Loss
Rhoa	MD7030a	-1	Loss
Rhoa	MD7040a	1.58496250072116	Amplification
Rhoa	MD7031a	-1	Loss
Rhob	MD7039a	-1	Loss
Rock2	MD7039a	-1	Loss
Rpl21	MD7031a	-1	Loss
Rpl22	MD7032c	-1	Loss
Rpl22	MD7035d	-1	Loss
Rpl22	MD7038d	-1	Loss
Rpl22	MD7040c	-1	Loss
Rpl22	MD7031f	-1	Loss
Rpl22	MD7031a	-1	Loss
Rpl22	MD7032a	-1	Loss
Rpl22	MD7034a	-1	Loss
Rpl22	MD7037a	-4.32192809488736	Deletion
Rpl5	MD7031a	-1	Loss
Rpl5	MD7040a	-1	Loss
Rpl5	MD7032c	-1	Loss
Rrp36	MD7031e	-1	Loss
Rrp36	MD7032c	-1	Loss
Rrp36	MD7035c	-1	Loss
Rrp36	MD7040c	-1	Loss
Rrp36	MD7035d	-1	Loss
Rrp36	MD7035e	-1	Loss
Rrp36	MD7038d	-1	Loss
Rrp36	MD7037a	-1	Loss
Rrp36	MD7028a	-1	Loss
Rrp36	MD7030a	-1	Loss
Rrp36	MD7034a	-1	Loss
Rxra	MD7032c	-1	Loss
Selplg	MD7032c	-1	Loss
Selplg	MD7031a	-1	Loss
Selplg	MD7037a	-1	Loss
Sema4d	MD7038c	-1	Loss
Sema4d	MD7036a	-1	Loss
Sema4d	MD7031a	-4.32192809488736	Deletion
Sema4d	MD7031e	-1	Loss
Sema4d	MD7040a	-1	Loss
Sema4d	MD7031c	-1	Loss
Sema4d	MD7033a	-1	Loss
Sema4d	MD7031d	-1	Loss
Sema4d	MD7029a	-1	Loss
Sema4d	MD7030a	-1	Loss
Sema4d	MD7037c	-1	Loss
Sema4d	MD7039a	-1	Loss
Sema4d	MD7032c	-4.32192809488736	Deletion
Sema4d	MD7032a	-1	Loss
Sema4d	MD7035c	-1	Loss
Sema4d	MD7035d	-1	Loss
Sema4d	MD7035e	-1	Loss
Sema4d	MD7040c	-1	Loss
Sema4d	MD7035a	-1	Loss
Sema4d	MD7034a	-1	Loss
Sema4d	MD7037a	-1	Loss
Sema4d	MD7038d	-1	Loss
Setd1b	MD7032c	-1	Loss
Setd1b	MD7031a	-1	Loss
Setd2	MD7032c	-1	Loss
Setd2	MD7030a	-1	Loss
Setd2	MD7040a	2.16992500144231	Amplification
Setd2	MD7031a	-1	Loss
Setd2	MD7031e	-1	Loss
Sf3b2	MD7032c	-1	Loss
Sf3b2	MD7035e	-1	Loss
Sf3b2	MD7035d	-1	Loss
Sf3b2	MD7035a	-1	Loss
Sf3b2	MD7031f	-1	Loss
Sf3b2	MD7040c	-1	Loss
Sgk1	MD7031a	-1	Loss
Smad4	MD7035a	-1	Loss
Smad4	MD7035d	-1	Loss
Smad4	MD7030a	-1	Loss
Smad4	MD7031a	-1	Loss
Smad4	MD7039a	-1	Loss
Smarca4	MD7030a	-1	Loss
Smarca4	MD7032c	-1	Loss
Smarca4	MD7031a	-1	Loss
Smarcb1	MD7031a	-1	Loss
Smarcb1	MD7037a	-1	Loss
Sox17	MD7040a	-1	Loss
Spen	MD7032c	-1	Loss
Spen	MD7031f	-1	Loss
Spen	MD7032a	-1	Loss
Spen	MD7031e	-1	Loss
Spen	MD7035a	-1	Loss
Spen	MD7031a	-4.32192809488736	Deletion
Spen	MD7031c	-1	Loss
Spen	MD7031d	-1	Loss
Spen	MD7028a	-1	Loss
Spen	MD7033a	-1	Loss
Spen	MD7035d	-2.16096404744368	Deletion
Spen	MD7040c	-2.16096404744368	Deletion
Spen	MD7037a	-2.16096404744368	Deletion
Spen	MD7030a	-2.16096404744368	Deletion
Sptan1	MD7032c	-1	Loss
Srgap3	MD7031a	-1	Loss
Ssc5d	MD7032c	-1	Loss
Stat6	MD7032c	-1	Loss
Stat6	MD7031a	-1	Loss
Stk11	MD7032c	-1	Loss
Stk11	MD7036a	-1	Loss
Stk11	MD7031f	-1	Loss
Stk11	MD7033a	-1	Loss
Stk11	MD7034a	-1	Loss
Stk11	MD7038d	-1	Loss
Stk11	MD7040c	-1	Loss
Stk11	MD7031a	-4.32192809488736	Deletion
Stk11	MD7031d	-1	Loss
Stk11	MD7031c	-1	Loss
Stk11	MD7035a	-1	Loss
Stk11	MD7035c	-1	Loss
Stk11	MD7032a	-1	Loss
Stk11	MD7035d	-1	Loss
Stk11	MD7028a	-1	Loss
Stk11	MD7035e	-1	Loss
Stk11	MD7031e	-1	Loss
Stk11	MD7040a	-1	Loss
Stk11	MD7030a	-1	Loss
Stk11	MD7039a	-1	Loss
Stk11	MD7029a	-1	Loss
Stk11	MD7037a	-1	Loss
Stk19	MD7030a	-1	Loss
Stk19	MD7035d	-1	Loss
Stk19	MD7031c	-1	Loss
Stk19	MD7031d	-1	Loss
Stk19	MD7032c	-1	Loss
Stk19	MD7033a	-1	Loss
Stk19	MD7031e	-1	Loss
Stk19	MD7031a	-1	Loss
Stk19	MD7035e	-1	Loss
Strip2	MD7031a	-1	Loss
Tbc1d5	MD7031e	-1	Loss
Tbc1d5	MD7032c	-1	Loss
Tbc1d5	MD7030a	-1	Loss
Tbx3	MD7032c	-1	Loss
Tbx3	MD7037a	-1	Loss
Tcf7l1	MD7031a	-1	Loss
Tead3	MD7032c	-1	Loss
Tead3	MD7033a	-1	Loss
Tead3	MD7035e	-1	Loss
Tgfbr2	MD7038c	1.8073549220576	Amplification
Tgfbr2	MD7035c	1	Gain
Tgfbr2	MD7031f	2	Amplification
Tgfbr2	MD7040c	1.58496250072116	Amplification
Tgfbr2	MD7032a	1.32192809488736	Gain
Tgfbr2	MD7031c	1.8073549220576	Amplification
Tgfbr2	MD7038d	1.32192809488736	Gain
Tgfbr2	MD7040a	3.32192809488736	Amplification
Tgfbr2	MD7031d	2.16096404744368	Amplification
Tgfbr2	MD7036a	2.4594316186373	Amplification
Tgfbr2	MD7038a	1.58496250072116	Amplification
Tmprss15	MD7031a	-1	Loss
Tmprss7	MD7031a	-1	Loss
Tnfaip3	MD7031a	-1	Loss
Tnfrsf14	MD7032c	-1	Loss
Tnfrsf14	MD7035d	-1	Loss
Tnfrsf14	MD7038d	-1	Loss
Tnfrsf14	MD7040c	-1	Loss
Tnfrsf14	MD7031f	-1	Loss
Tnfrsf14	MD7031a	-1	Loss
Tnfrsf14	MD7032a	-1	Loss
Tnfrsf23	MD7032c	-1	Loss
Tpte	MD7031a	-1	Loss
Tpte	MD7030a	-1	Loss
Traf3	MD7032c	-1	Loss
Traf3	MD7031f	-1	Loss
Traf3	MD7037a	-1	Loss
Traf3	MD7034a	-1	Loss
Traf3	MD7039a	-1	Loss
Trak1	MD7040c	3.08746284125034	Amplification
Trak1	MD7035c	3.70043971814109	Amplification
Trak1	MD7038c	3.64385618977472	Amplification
Trak1	MD7040a	5.33985000288462	Amplification
Trak1	MD7037c	4.08746284125034	Amplification
Trak1	MD7031c	3.8073549220576	Amplification
Trak1	MD7038a	1.8073549220576	Amplification
Trak1	MD7034a	2.70043971814109	Amplification
Trak1	MD7038d	3.16545843905731	Amplification
Trak1	MD7031f	-4.32192809488736	Deletion
Trak1	MD7036a	-1	Loss
Trak1	MD7031d	3.24792751344359	Amplification
Trak1	MD7032c	3.58496250072116	Amplification
Trak1	MD7032a	2.90689059560852	Amplification
Tsc1	MD7032c	-1	Loss
Tsc2	MD7035e	-1	Loss
Tsc2	MD7031f	-1	Loss
Tsc2	MD7030a	-1	Loss
Tsc2	MD7032c	-1	Loss
Tsc2	MD7040c	-1	Loss
Tsc2	MD7037a	-1	Loss
Tyro3	MD7031d	-1	Loss
U2af1	MD7035e	-1	Loss
Ubxn11	MD7032c	-1	Loss
Ubxn11	MD7031a	-1	Loss
Ush2a	MD7037a	-1	Loss
Vhl	MD7031a	-1	Loss
Wbp1	MD7031a	-4.32192809488736	Deletion
Wbp1	MD7031e	-1	Loss
Wbp1	MD7035a	-1	Loss
Wbp1	MD7035c	-1	Loss
Wnk1	MD7031a	-1	Loss
Ylpm1	MD7039a	-1	Loss
Ylpm1	MD7031c	-1	Loss
Ylpm1	MD7031e	-1	Loss
Zbtb7a	MD7032c	-1	Loss
Zbtb7a	MD7031f	-1	Loss
Zbtb7a	MD7034a	-1	Loss
Zbtb7a	MD7038d	-1	Loss
Zbtb7a	MD7032a	-1	Loss
Zbtb7a	MD7035d	-1	Loss
Zbtb7a	MD7028a	-1	Loss
Zbtb7a	MD7037a	-1	Loss
Zbtb7a	MD7040c	-1	Loss
Zbtb7a	MD7036a	-1	Loss
Zbtb7a	MD7035e	-1	Loss
Zbtb7a	MD7035a	-1	Loss
Zbtb7a	MD7033a	-1	Loss
Zbtb7a	MD7035c	-1	Loss
Zbtb7a	MD7030a	-1	Loss
Zbtb7a	MD7031d	-1	Loss
Zbtb7a	MD7031a	-4.32192809488736	Deletion
Zbtb7a	MD7031c	-1	Loss
Zbtb7a	MD7031e	-1	Loss
Zbtb7a	MD7039a	-1	Loss
Zbtb7a	MD7040a	-1	Loss
Zc3h12a	MD7031a	-1	Loss
Zc3h12a	MD7032c	-1	Loss
Zc3h18	MD7031e	-2.16096404744368	Deletion
Zc3h18	MD7031a	-2.66096404744368	Deletion
Zc3h18	MD7030a	-4.32192809488736	Deletion
Zc3h18	MD7035a	-1	Loss
Zc3h18	MD7034a	-1	Loss
Zc3h18	MD7035e	-1	Loss
Zc3h18	MD7035d	-1	Loss
Zc3h18	MD7033a	-1	Loss
Zc3h18	MD7038d	-1	Loss
Zc3h18	MD7040c	-2.66096404744368	Deletion
Zc3h18	MD7031f	-1	Loss
Zc3h18	MD7032a	-1	Loss
Zc3h18	MD7032c	-1	Loss
Zc3h18	MD7037a	-1	Loss
Zc3h18	MD7040a	-4.32192809488736	Deletion
Zc3h4	MD7032c	-1	Loss
Zfhx3	MD7034a	-1.44064269829579	Loss
Zfhx3	MD7031a	-1	Loss
Zfhx3	MD7035d	-1.44064269829579	Loss
Zfhx3	MD7030a	-1	Loss
Zfp292	MD7035d	-1	Loss
Zfp292	MD7031a	-1	Loss
Zfp36l1	MD7039a	-1	Loss
Zfp608	MD7035a	-1	Loss
Zfp608	MD7035d	-1	Loss
Zfp608	MD7030a	-1	Loss
Zfp608	MD7031a	-1	Loss
Zfp608	MD7039a	-1	Loss
Zfp804b	MD7031a	-1	Loss
Zkscan4	MD7038c	-1	Loss
Zkscan4	MD7036a	-1	Loss
Zkscan4	MD7031a	-4.32192809488736	Deletion
Zkscan4	MD7031e	-1	Loss
Zkscan4	MD7040a	-1	Loss
Zkscan4	MD7031c	-1	Loss
Zkscan4	MD7033a	-1	Loss
Zkscan4	MD7031d	-1	Loss
Zkscan4	MD7034a	-1	Loss
Zkscan4	MD7035d	-1	Loss
Zkscan4	MD7035e	-1	Loss
Zkscan4	MD7040c	-1	Loss
Zkscan4	MD7035a	-1	Loss
Zkscan4	MD7035c	-1	Loss
Zkscan4	MD7032a	-1	Loss
Zkscan4	MD7032c	-1	Loss
Zkscan4	MD7038d	-1	Loss
Zkscan4	MD7039a	-1	Loss
Zkscan4	MD7029a	-1	Loss
Zkscan4	MD7030a	-1	Loss
Zkscan4	MD7037a	-1	Loss
Zkscan4	MD7037c	-1	Loss
